statecode,statename,districtcode,district_name,localbodycode,localbody_name,localbody_type,status,confidence_score,disparity_category,validation_flag,top3_candidates
8,Rajasthan,98,Dholpur,301414,Dei,Town Panchayat,AMBIGUOUS MATCH,0.5,MODERATE DISPARITY,MODERATE AMBIGUITY,98:Dholpur(50.0%) | | | 94:Bundi(25.0%)
8,Rajasthan,98,Dholpur,301433,Akola,Town Panchayat,AMBIGUOUS MATCH,0.5,MODERATE DISPARITY,MODERATE AMBIGUITY,98:Dholpur(50.0%) | | | 95:Chittorgarh(25.0%)
8,Rajasthan,98,Dholpur,301435,Bhandarej,Town Panchayat,AMBIGUOUS MATCH,0.5,MODERATE DISPARITY,MODERATE AMBIGUITY,98:Dholpur(50.0%) | | | 97:Dausa(25.0%)
8,Rajasthan,98,Dholpur,301436,Bhim,Town Panchayat,AMBIGUOUS MATCH,0.6667,HIGH DISPARITY,NEARLY RESOLVABLE,98:Dholpur(66.67%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,98,Dholpur,301439,Dooni,Town Panchayat,AMBIGUOUS MATCH,0.5,MODERATE DISPARITY,MODERATE AMBIGUITY,98:Dholpur(50.0%) | | | 112:Rajsamand(25.0%)
8,Rajasthan,98,Dholpur,301440,Fhagi,Town Panchayat,AMBIGUOUS MATCH,0.5,MODERATE DISPARITY,MODERATE AMBIGUITY,98:Dholpur(50.0%) | | | 102:Jaipur(25.0%)
8,Rajasthan,98,Dholpur,301442,Goluwala,Town Panchayat,AMBIGUOUS MATCH,0.5,MODERATE DISPARITY,MODERATE AMBIGUITY,98:Dholpur(50.0%) | | | 100:Ganganagar(25.0%)
8,Rajasthan,98,Dholpur,301443,Kelwara,Town Panchayat,AMBIGUOUS MATCH,0.6667,HIGH DISPARITY,NEARLY RESOLVABLE,98:Dholpur(66.67%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,98,Dholpur,301446,Nauganwa,Town Panchayat,AMBIGUOUS MATCH,0.5,MODERATE DISPARITY,MODERATE AMBIGUITY,98:Dholpur(50.0%) | | | 112:Rajsamand(25.0%)
8,Rajasthan,98,Dholpur,301449,Maharana Pratap Nagar Palika Sarada-Chawand,Town Panchayat,AMBIGUOUS MATCH,0.6667,HIGH DISPARITY,NEARLY RESOLVABLE,98:Dholpur(66.67%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,98,Dholpur,301453,Suket,Town Panchayat,AMBIGUOUS MATCH,0.6667,HIGH DISPARITY,NEARLY RESOLVABLE,98:Dholpur(66.67%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,98,Dholpur,301454,Vajirpur,Town Panchayat,AMBIGUOUS MATCH,0.5,MODERATE DISPARITY,MODERATE AMBIGUITY,98:Dholpur(50.0%) | | | 108:Karauli(25.0%)
8,Rajasthan,98,Dholpur,301458,Mubarikpur,Town Panchayat,AMBIGUOUS MATCH,0.5,MODERATE DISPARITY,MODERATE AMBIGUITY,98:Dholpur(50.0%) | | | 87:Alwar(25.0%)
8,Rajasthan,98,Dholpur,301459,Ramdevra,Town Panchayat,AMBIGUOUS MATCH,0.6667,HIGH DISPARITY,NEARLY RESOLVABLE,98:Dholpur(66.67%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,98,Dholpur,301460,Seeswali,Town Panchayat,AMBIGUOUS MATCH,0.6667,HIGH DISPARITY,NEARLY RESOLVABLE,98:Dholpur(66.67%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,98,Dholpur,301461,Mundawar,Town Panchayat,AMBIGUOUS MATCH,0.5,MODERATE DISPARITY,MODERATE AMBIGUITY,98:Dholpur(50.0%) | | | 112:Rajsamand(25.0%)
8,Rajasthan,98,Dholpur,301462,Ponkh,Town Panchayat,AMBIGUOUS MATCH,0.5,MODERATE DISPARITY,MODERATE AMBIGUITY,98:Dholpur(50.0%) | | | 106:Jhunjhunu(25.0%)
8,Rajasthan,98,Dholpur,301906,Mertaroad,Town Panchayat,AMBIGUOUS MATCH,0.5,MODERATE DISPARITY,MODERATE AMBIGUITY,98:Dholpur(50.0%) | | | 110:Nagaur(25.0%)
8,Rajasthan,98,Dholpur,302204,Gudhamalani,Town Panchayat,AMBIGUOUS MATCH,0.4,MODERATE DISPARITY,MODERATE AMBIGUITY,98:Dholpur(40.0%) | | | 90:Barmer(20.0%)
8,Rajasthan,98,Dholpur,302253,Tinwari,Town Panchayat,AMBIGUOUS MATCH,0.5,MODERATE DISPARITY,MODERATE AMBIGUITY,98:Dholpur(50.0%) | | | 107:Jodhpur(25.0%)
8,Rajasthan,98,Dholpur,302254,Sayla,Town Panchayat,AMBIGUOUS MATCH,0.6667,HIGH DISPARITY,NEARLY RESOLVABLE,98:Dholpur(66.67%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,98,Dholpur,302255,Dhod,Town Panchayat,AMBIGUOUS MATCH,0.5,MODERATE DISPARITY,MODERATE AMBIGUITY,98:Dholpur(50.0%) | | | 112:Rajsamand(25.0%)
8,Rajasthan,98,Dholpur,302257,Dhorimanna,Town Panchayat,AMBIGUOUS MATCH,0.5,MODERATE DISPARITY,MODERATE AMBIGUITY,98:Dholpur(50.0%) | | | 90:Barmer(25.0%)
8,Rajasthan,98,Dholpur,302258,Sultana,Town Panchayat,AMBIGUOUS MATCH,0.5,MODERATE DISPARITY,MODERATE AMBIGUITY,98:Dholpur(50.0%) | | | 106:Jhunjhunu(25.0%)
8,Rajasthan,98,Dholpur,302259,Peeplu,Town Panchayat,AMBIGUOUS MATCH,0.5,MODERATE DISPARITY,MODERATE AMBIGUITY,98:Dholpur(50.0%) | | | 112:Rajsamand(25.0%)
8,Rajasthan,98,Dholpur,302261,Masuda,Town Panchayat,AMBIGUOUS MATCH,0.6667,HIGH DISPARITY,NEARLY RESOLVABLE,98:Dholpur(66.67%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,98,Dholpur,302262,Khandar,Town Panchayat,AMBIGUOUS MATCH,0.5,MODERATE DISPARITY,MODERATE AMBIGUITY,98:Dholpur(50.0%) | | | 112:Rajsamand(25.0%)
8,Rajasthan,98,Dholpur,302263,Gharsana,Town Panchayat,AMBIGUOUS MATCH,0.6667,HIGH DISPARITY,NEARLY RESOLVABLE,98:Dholpur(66.67%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,98,Dholpur,302801,Mandrela,Town Panchayat,AMBIGUOUS MATCH,0.6667,HIGH DISPARITY,NEARLY RESOLVABLE,98:Dholpur(66.67%) | | | 106:Jhunjhunu(33.33%)
8,Rajasthan,98,Dholpur,302802,Mathaniya,Town Panchayat,AMBIGUOUS MATCH,0.6667,HIGH DISPARITY,NEARLY RESOLVABLE,98:Dholpur(66.67%) | | | 107:Jodhpur(33.33%)
8,Rajasthan,98,Dholpur,303111,Sindhari,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,98,Dholpur,303112,Hindoli,Town Panchayat,AMBIGUOUS MATCH,0.6667,HIGH DISPARITY,NEARLY RESOLVABLE,98:Dholpur(66.67%) | | | 94:Bundi(33.33%)
8,Rajasthan,99,Dungarpur,248831,Dungarpur,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,99:Dungarpur(33.33%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,100,Ganganagar,248651,Sri Ganganagar,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,100:Ganganagar(33.33%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,100,Ganganagar,248662,Hanumangarh,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,100:Ganganagar(33.33%) | | | 101:Hanumangarh(33.33%)
8,Rajasthan,100,Ganganagar,248664,Rawatsar,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,100:Ganganagar(50.0%) | | | 101:Hanumangarh(50.0%)
8,Rajasthan,100,Ganganagar,248665,Nohar,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,100:Ganganagar(50.0%) | | | 101:Hanumangarh(50.0%)
8,Rajasthan,100,Ganganagar,296935,Lalgarh-Jattan,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,101,Hanumangarh,248666,Bhadra,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,101:Hanumangarh(50.0%) | | | 112:Rajsamand(50.0%)
8,Rajasthan,102,Jaipur,248729,Shahpura,Municipality,AMBIGUOUS MATCH,0.6667,HIGH DISPARITY,NEARLY RESOLVABLE,102:Jaipur(66.67%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,102,Jaipur,248730,Chomu,Town Panchayat,AMBIGUOUS MATCH,0.75,HIGH DISPARITY,NEARLY RESOLVABLE,102:Jaipur(75.0%) | | | 98:Dholpur(16.67%)
8,Rajasthan,102,Jaipur,248736,Jaipur Heritage,Municipal Corporations,AMBIGUOUS MATCH,1.0,HIGH DISPARITY,NEARLY RESOLVABLE,102:Jaipur(85.71%)
8,Rajasthan,102,Jaipur,293844,Greater Jaipur,Municipal Corporations,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,102,Jaipur,296922,Paota-Pragpura,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,102:Jaipur(33.33%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,102,Jaipur,296925,Bassi,Town Panchayat,AMBIGUOUS MATCH,0.5,MODERATE DISPARITY,MODERATE AMBIGUITY,102:Jaipur(50.0%) | | | 98:Dholpur(33.33%)
8,Rajasthan,102,Jaipur,299536,Govindgarh,Municipality,AMBIGUOUS MATCH,0.7143,HIGH DISPARITY,NEARLY RESOLVABLE,102:Jaipur(71.43%) | | | 87:Alwar(14.29%)
8,Rajasthan,102,Jaipur,301438,Dudu,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,102:Jaipur(33.33%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,102,Jaipur,301455,Vatika,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,102:Jaipur(50.0%) | | | 112:Rajsamand(50.0%)
8,Rajasthan,102,Jaipur,301911,Jamwa Ramgarh,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,102:Jaipur(50.0%) | | | 112:Rajsamand(50.0%)
8,Rajasthan,102,Jaipur,302800,Kaladera,Municipality,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,102,Jaipur,302813,Khejroli,Municipality,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,102,Jaipur,302862,Saipau,Municipality,AI PREDICTION,1.0,,STRONG MATCH,102:Jaipur(100.0%)
8,Rajasthan,102,Jaipur,302896,Maniyan,Municipality,AI PREDICTION,1.0,,STRONG MATCH,102:Jaipur(100.0%)
8,Rajasthan,102,Jaipur,302921,Kanota,Municipality,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,102,Jaipur,303088,Jaipur,Municipal Corporations,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,103,Jaisalmer,248763,Jaisalmer,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,103:Jaisalmer(33.33%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,104,Jalore,248767,Jalore,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,104:Jalore(33.33%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,105,Jhalawar,248862,Jhalawar,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,105:Jhalawar(33.33%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,105,Jhalawar,248863,Jhalrapatan,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,105:Jhalawar(50.0%) | | | 112:Rajsamand(50.0%)
8,Rajasthan,105,Jhalawar,302855,Dag,Municipality,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,105,Jhalawar,302856,Khanpur,Municipality,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,105,Jhalawar,302858,Manoharthana,Municipality,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,105,Jhalawar,302860,Raipur,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,105:Jhalawar(50.0%) | | | 111:Pali(50.0%)
8,Rajasthan,106,Jhunjhunu,248683,Jhunjhunun,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,106:Jhunjhunu(33.33%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,106,Jhunjhunu,248690,Khetri,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,106:Jhunjhunu(50.0%) | | | 112:Rajsamand(50.0%)
8,Rajasthan,106,Jhunjhunu,301912,Jakhal,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,106:Jhunjhunu(33.33%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,106,Jhunjhunu,301913,Dundlod,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,106:Jhunjhunu(33.33%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,106,Jhunjhunu,302612,Malsisar,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,106:Jhunjhunu(33.33%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,106,Jhunjhunu,302876,Buhana,Municipality,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,107,Jodhpur,248760,Jodhpur-South,Municipal Corporations,AMBIGUOUS MATCH,0.5714,HIGH DISPARITY,NEARLY RESOLVABLE,107:Jodhpur(57.14%)
8,Rajasthan,107,Jodhpur,293843,Jodhpur-North,Municipal Corporations,AMBIGUOUS MATCH,0.5,HIGH DISPARITY,NEARLY RESOLVABLE,107:Jodhpur(50.0%)
8,Rajasthan,107,Jodhpur,301900,Tinwari,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,107:Jodhpur(33.33%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,107,Jodhpur,301910,Kuri Bhagtasani,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,107:Jodhpur(33.33%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,108,Karauli,248715,Todabhim,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,108:Karauli(50.0%) | | | 112:Rajsamand(50.0%)
8,Rajasthan,108,Karauli,248716,Hindaun City,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,108:Karauli(33.33%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,108,Karauli,248717,Karauli,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,108:Karauli(33.33%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,108,Karauli,296932,Sapotra,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,108:Karauli(50.0%) | | | 112:Rajsamand(50.0%)
8,Rajasthan,108,Karauli,301413,Mandrayal,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,108:Karauli(33.33%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,108,Karauli,302962,Suroth,Municipality,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,109,Kota,248845,Kota-South,Municipal Corporations,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,109,Kota,293842,Kota-North,Municipal Corporations,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,109,Kota,303090,Kota,Municipal Corporations,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,110,Nagaur,248749,Nagaur,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,110:Nagaur(33.33%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,110,Nagaur,302942,Riyan Bari,Municipality,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,111,Pali,248778,Pali,Municipal Corporations,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,111:Pali(33.33%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,111,Pali,248783,Sumerpur,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,111:Pali(50.0%) | | | 112:Rajsamand(50.0%)
8,Rajasthan,112,Rajsamand,248695,Bhiwadi,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(33.33%) | | | 117:Udaipur(33.33%)
8,Rajasthan,112,Rajsamand,248698,Khairthal-Tijara,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(50.0%) | | | 117:Udaipur(50.0%)
8,Rajasthan,112,Rajsamand,248718,Gangapur City,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(33.33%) | | | 113:Sawai
8,Rajasthan,112,Rajsamand,248720,Sawai Madhopur,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(33.33%) | | | 113:Sawai
8,Rajasthan,112,Rajsamand,248727,Kotputli,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(33.33%) | | | 117:Udaipur(33.33%)
8,Rajasthan,112,Rajsamand,248740,Lachhmangarh,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(50.0%) | | | 114:Sikar(50.0%)
8,Rajasthan,112,Rajsamand,248741,Sikar,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(33.33%) | | | 114:Sikar(33.33%)
8,Rajasthan,112,Rajsamand,248742,Losal,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(50.0%) | | | 114:Sikar(50.0%)
8,Rajasthan,112,Rajsamand,248743,Khandela,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(50.0%) | | | 114:Sikar(50.0%)
8,Rajasthan,112,Rajsamand,248744,Sri Madhopur,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(50.0%) | | | 114:Sikar(50.0%)
8,Rajasthan,112,Rajsamand,248756,Makrana,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(33.33%) | | | 117:Udaipur(33.33%)
8,Rajasthan,112,Rajsamand,248771,Sirohi,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(33.33%) | | | 115:Sirohi(33.33%)
8,Rajasthan,112,Rajsamand,248794,Malpura,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(50.0%) | | | 116:Tonk(50.0%)
8,Rajasthan,112,Rajsamand,248797,Tonk,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(33.33%) | | | 116:Tonk(33.33%)
8,Rajasthan,112,Rajsamand,248799,Deoli,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(50.0%) | | | 116:Tonk(50.0%)
8,Rajasthan,112,Rajsamand,248818,Rajsamand,Municipality,AMBIGUOUS MATCH,0.6667,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(66.67%) | | | 117:Udaipur(66.67%)
8,Rajasthan,112,Rajsamand,299935,Neemrana,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(50.0%) | | | 117:Udaipur(50.0%)
8,Rajasthan,112,Rajsamand,301417,Sawar,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(50.0%) | | | 117:Udaipur(50.0%)
8,Rajasthan,112,Rajsamand,301437,Dalot,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,112,Rajsamand,301445,Mawali,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(50.0%) | | | 117:Udaipur(50.0%)
8,Rajasthan,112,Rajsamand,301901,Tantoti,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(50.0%) | | | 117:Udaipur(50.0%)
8,Rajasthan,112,Rajsamand,301905,Narayanpur,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(33.33%) | | | 117:Udaipur(33.33%)
8,Rajasthan,112,Rajsamand,301909,Lambaharising,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(33.33%) | | | 116:Tonk(33.33%)
8,Rajasthan,112,Rajsamand,301914,Diggi,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(33.33%) | | | 116:Tonk(33.33%)
8,Rajasthan,112,Rajsamand,302205,Khandar,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(33.33%) | | | 113:Sawai
8,Rajasthan,112,Rajsamand,302206,Pahari ,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(33.33%) | | | 117:Udaipur(33.33%)
8,Rajasthan,112,Rajsamand,302222,Mandhan,Municipality,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(33.33%) | | | 117:Udaipur(33.33%)
8,Rajasthan,112,Rajsamand,302223,Sayla,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(50.0%) | | | 117:Udaipur(50.0%)
8,Rajasthan,112,Rajsamand,302249,Sojat Road,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,112:Rajsamand(50.0%) | | | 117:Udaipur(50.0%)
8,Rajasthan,113,Sawai Madhopur,301404,Khirni,Municipality,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,114,Sikar,248746,Neem-Ka-Thana,Municipality,AMBIGUOUS MATCH,0.6667,HIGH DISPARITY,NEARLY RESOLVABLE,114:Sikar(66.67%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,114,Sikar,302948,Palsana,Municipality,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,115,Sirohi,296927,Jawal,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,115,Sirohi,302890,Mandar,Municipality,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,116,Tonk,301904,Peeplu,Municipality,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,117,Udaipur,248822,Udaipur,Municipal Corporations,AMBIGUOUS MATCH,1.0,HIGH DISPARITY,NEARLY RESOLVABLE,117:Udaipur(88.89%) | | | 112:Rajsamand(44.44%)
8,Rajasthan,117,Udaipur,248826,Salumbar,Municipality,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,117,Udaipur,300345,Rishabhdeo,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,629,Pratapgarh,302889,Arnod,Municipality,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,768,Didwana-Kuchaman,302919,Khatu Khurd,Municipality,FULL MATCH,1.0,,EXACT MATCH,
8,Rajasthan,774,Beawar,248790,Beawar,Municipality,AMBIGUOUS MATCH,0.6667,HIGH DISPARITY,NEARLY RESOLVABLE,774:Beawar(66.67%) | | | 112:Rajsamand(33.33%)
8,Rajasthan,775,Balotra,248765,Balotra,Municipality,AMBIGUOUS MATCH,0.5,MODERATE DISPARITY,MODERATE AMBIGUITY,775:Balotra(50.0%) | | | 112:Rajsamand(25.0%)
9,Uttar Pradesh,50,Haridwar,248892,Jalalabad(Bijnor),Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,50,Haridwar,248905,Najibabad,Municipality,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,118,Agra,249059,Etmadpur,Municipality,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,118,Agra,249060,Dayalbagh,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,118,Agra,249061,Swamibagh,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,118,Agra,249062,Agra,Municipal Corporations,AMBIGUOUS MATCH,0.75,HIGH DISPARITY,NEARLY RESOLVABLE,118:Agra(75.0%)
9,Uttar Pradesh,118,Agra,249066,Achhnera,Municipality,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,118,Agra,249067,Kiraoli,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,118,Agra,249068,Fatehpur Sikri,Municipality,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,118,Agra,249069,Jagner,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,118,Agra,249070,Khairragarh,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,118,Agra,249072,Fatehabad,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,118,Agra,249073,Pinahat,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,118,Agra,249074,Bah,Municipality,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,118,Agra,249181,Barbar,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,118,Agra,297032,Shamshabad,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,119,Aligarh,249019,Jatari,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,119,Aligarh,249020,Khair,Municipality,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,119,Aligarh,249022,Atrauli,Municipality,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,119,Aligarh,249023,Chharra Rafatpur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,119,Aligarh,249024,Harduaganj,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,119,Aligarh,249025,Aligarh,Municipal Corporations,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,119,Aligarh,249026,Jalali,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,119,Aligarh,249027,Kauriaganj,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,119,Aligarh,249028,Pilkhana,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,119,Aligarh,249030,Iglas,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
9,Uttar Pradesh,119,Aligarh,249031,Beswan,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
